,resource,type,resource_attributes,ts,values
391636,5.948095306408936e+17,process,"[, 2, , param-workhorse, linux, kworker/8:1H-events_highpri, , 191, root, param-workhorse]",1714459177000,"[0.0035288485459999746, 0.09000000000000001, 0.0, 0.0, 0.0, 0.0]"
391637,5.948095306408936e+17,process,"[, param-workhorse, , root, linux, 191, kworker/8:1H-events_highpri, , param-workhorse, 2]",1714459182000,"[0.003526540748788995, 0.09000000000000001, 0.0, 0.0, 0.0, 0.0]"
391638,5.948095306408936e+17,process,"[191, 2, , kworker/8:1H-events_highpri, , , param-workhorse, linux, root, param-workhorse]",1714459187000,"[0.003524244104032702, 0.09000000000000001, 0.0, 0.0, 0.0, 0.0]"
391639,5.948095306408936e+17,process,"[param-workhorse, kworker/8:1H-events_highpri, linux, 2, , , , root, 191, param-workhorse]",1714459192000,"[0.003521947266218125, 0.09000000000000001, 0.0, 0.0, 0.0, 0.0]"
391640,5.948095306408936e+17,process,"[linux, 191, kworker/8:1H-events_highpri, , param-workhorse, , , 2, param-workhorse, root]",1714459197000,"[0.0035196515977867246, 0.09000000000000001, 0.0, 0.0, 0.0, 0.0]"
391641,5.948095306408936e+17,process,"[linux, 191, root, , kworker/8:1H-events_highpri, , param-workhorse, 2, , param-workhorse]",1714459202000,"[0.0035173590102067862, 0.09000000000000001, 0.0, 0.0, 0.0, 0.0]"
391642,5.948095306408936e+17,process,"[param-workhorse, linux, 2, , , root, param-workhorse, 191, kworker/8:1H-events_highpri, ]",1714459207000,"[0.0035150564092590103, 0.09000000000000001, 0.0, 0.0, 0.0, 0.0]"
391643,5.948095306408936e+17,process,"[root, 191, 2, linux, , , param-workhorse, kworker/8:1H-events_highpri, param-workhorse, ]",1714459212000,"[0.0035127717081006155, 0.09000000000000001, 0.0, 0.0, 0.0, 0.0]"
391644,5.948095306408936e+17,process,"[param-workhorse, , , kworker/8:1H-events_highpri, , root, linux, 191, param-workhorse, 2]",1714459217000,"[0.0035104949041505403, 0.09000000000000001, 0.0, 0.0, 0.0, 0.0]"
391645,5.948095306408936e+17,process,"[kworker/8:1H-kblockd, , 2, , param-workhorse, , root, param-workhorse, linux, 191]",1714459222000,"[0.0035082162297683903, 0.09000000000000001, 0.0, 0.0, 0.0, 0.0]"
391646,5.948095306408936e+17,process,"[param-workhorse, 191, 2, , root, kworker/8:1H-events_highpri, , param-workhorse, linux, ]",1714459227000,"[0.0035059421719093008, 0.09000000000000001, 0.0, 0.0, 0.0, 0.0]"
391647,5.948095306408936e+17,process,"[, param-workhorse, root, linux, param-workhorse, 191, kworker/8:1H-events_highpri, , 2, ]",1714459232000,"[0.003503662221804757, 0.09000000000000001, 0.0, 0.0, 0.0, 0.0]"
391648,5.948095306408936e+17,process,"[, param-workhorse, linux, 191, 2, kworker/8:1H-kblockd, , , root, param-workhorse]",1714459237000,"[0.0035013967231660548, 0.09000000000000001, 0.0, 0.0, 0.0, 0.0]"
391649,5.948095306408936e+17,process,"[, param-workhorse, kworker/8:1H-kblockd, , root, param-workhorse, 2, linux, 191, ]",1714459242000,"[0.0034991189819824813, 0.09000000000000001, 0.0, 0.0, 0.0, 0.0]"
391650,5.948095306408936e+17,process,"[2, kworker/8:1H-events_highpri, 191, linux, , param-workhorse, param-workhorse, , , root]",1714459247000,"[0.0034967356200537487, 0.09000000000000001, 0.0, 0.0, 0.0, 0.0]"
391651,5.948095306408936e+17,process,"[2, kworker/8:1H-events_highpri, , , param-workhorse, linux, , root, param-workhorse, 191]",1714459253000,"[0.003494388135701823, 0.09000000000000001, 0.0, 0.0, 0.0, 0.0]"
391652,5.948095306408936e+17,process,"[param-workhorse, linux, 191, kworker/8:1H-events_highpri, , 2, , , root, param-workhorse]",1714459257000,"[0.0034923157957477404, 0.09000000000000001, 0.0, 0.0, 0.0, 0.0]"
391653,5.948095306408936e+17,process,"[191, param-workhorse, linux, param-workhorse, root, kworker/8:1H-events_highpri, , 2, , ]",1714459262000,"[0.0036193386625240852, 0.09333333333333334, 0.0, 0.0, 0.0, 0.0]"
391654,5.948095306408936e+17,process,"[param-workhorse, 191, kworker/8:1H-events_highpri, , root, param-workhorse, linux, 2, , ]",1714459267000,"[0.0036169839222401877, 0.09333333333333334, 0.0, 0.0, 0.0, 0.0]"
391655,5.948095306408936e+17,process,"[root, param-workhorse, 2, param-workhorse, linux, 191, kworker/8:1H-events_highpri, , , ]",1714459272000,"[0.0036146703421982714, 0.09333333333333334, 0.0, 0.0, 0.0, 0.0]"
391656,5.948095306408936e+17,process,"[root, , kworker/8:1H-events_highpri, linux, param-workhorse, , , param-workhorse, 191, 2]",1714459277000,"[0.0036123420088174604, 0.09333333333333334, 0.0, 0.0, 0.0, 0.0]"
391657,5.948095306408936e+17,process,"[2, root, param-workhorse, 191, , , linux, kworker/8:1H-kblockd, , param-workhorse]",1714459282000,"[0.0036100056453049222, 0.09333333333333334, 0.0, 0.0, 0.0, 0.0]"
391658,5.948095306408936e+17,process,"[param-workhorse, , linux, 191, , kworker/8:1H-kblockd, root, , param-workhorse, 2]",1714459287000,"[0.0036076810563660643, 0.09333333333333334, 0.0, 0.0, 0.0, 0.0]"
391659,5.948095306408936e+17,process,"[2, , , linux, kworker/8:1H-kblockd, root, param-workhorse, 191, , param-workhorse]",1714459292000,"[0.0036053646736004157, 0.09333333333333334, 0.0, 0.0, 0.0, 0.0]"
391660,5.948095306408936e+17,process,"[root, param-workhorse, param-workhorse, , 2, , linux, 191, kworker/8:1H-kblockd, ]",1714459297000,"[0.0036030303403586147, 0.09333333333333334, 0.0, 0.0, 0.0, 0.0]"
391661,5.948095306408936e+17,process,"[191, param-workhorse, , kworker/8:1H-events_highpri, , root, , param-workhorse, linux, 2]",1714459302000,"[0.0036007147596282757, 0.09333333333333334, 0.0, 0.0, 0.0, 0.0]"
391662,5.948095306408936e+17,process,"[root, param-workhorse, 191, 2, , param-workhorse, kworker/8:1H-events_highpri, linux, , ]",1714459307000,"[0.0035983750461425702, 0.09333333333333334, 0.0, 0.0, 0.0, 0.0]"
391663,5.948095306408936e+17,process,"[2, , param-workhorse, linux, , 191, , kworker/8:1H-events_highpri, root, param-workhorse]",1714459312000,"[0.003596063082583456, 0.09333333333333334, 0.0, 0.0, 0.0, 0.0]"
391664,5.948095306408936e+17,process,"[, linux, , param-workhorse, 191, 2, kworker/8:1H-events_highpri, param-workhorse, , root]",1714459317000,"[0.0035937846272342112, 0.09333333333333334, 0.0, 0.0, 0.0, 0.0]"
391665,5.948095306408936e+17,process,"[root, param-workhorse, 191, , linux, , kworker/8:1H-events_highpri, param-workhorse, 2, ]",1714459322000,"[0.0035914873100681395, 0.09333333333333334, 0.0, 0.0, 0.0, 0.0]"
391666,5.948095306408936e+17,process,"[, linux, kworker/8:1H-events_highpri, , , root, param-workhorse, 191, 2, param-workhorse]",1714459327000,"[0.003589191527084705, 0.09333333333333334, 0.0, 0.0, 0.0, 0.0]"
391667,5.948095306408936e+17,process,"[, , root, param-workhorse, param-workhorse, , 191, 2, kworker/8:1H-events_highpri, linux]",1714459332000,"[0.0035868908989178253, 0.09333333333333334, 0.0, 0.0, 0.0, 0.0]"
391668,5.948095306408936e+17,process,"[2, param-workhorse, param-workhorse, , kworker/8:1H-events_highpri, , 191, root, linux, ]",1714459337000,"[0.0035845935577572953, 0.09333333333333334, 0.0, 0.0, 0.0, 0.0]"
391669,5.948095306408936e+17,process,"[2, , kworker/8:1H-events_highpri, , root, , param-workhorse, linux, 191, param-workhorse]",1714459342000,"[0.003582283308066684, 0.09333333333333334, 0.0, 0.0, 0.0, 0.0]"
391670,5.948095306408936e+17,process,"[191, 2, kworker/8:1H-events_highpri, , root, , linux, , param-workhorse, param-workhorse]",1714459347000,"[0.003580008465593835, 0.09333333333333334, 0.0, 0.0, 0.0, 0.0]"
391671,5.948095306408936e+17,process,"[2, kworker/8:1H-events_highpri, , 191, root, param-workhorse, param-workhorse, linux, , ]",1714459352000,"[0.00357770574377102, 0.09333333333333334, 0.0, 0.0, 0.0, 0.0]"
391672,5.948095306408936e+17,process,"[191, , , , param-workhorse, linux, root, param-workhorse, kworker/8:1H-events_highpri, 2]",1714459357000,"[0.003575442395188402, 0.09333333333333334, 0.0, 0.0, 0.0, 0.0]"
391673,5.948095306408936e+17,process,"[, root, , , linux, param-workhorse, 191, 2, kworker/8:1H-events_highpri, param-workhorse]",1714459362000,"[0.003573157801694981, 0.09333333333333334, 0.0, 0.0, 0.0, 0.0]"
391674,5.948095306408936e+17,process,"[191, kworker/8:1H-events_highpri, , , , root, linux, 2, param-workhorse, param-workhorse]",1714459367000,"[0.003570861110831256, 0.09333333333333334, 0.0, 0.0, 0.0, 0.0]"
391675,5.948095306408936e+17,process,"[, root, linux, 2, kworker/8:1H-events_highpri, param-workhorse, 191, , , param-workhorse]",1714459372000,"[0.0035685941307715303, 0.09333333333333334, 0.0, 0.0, 0.0, 0.0]"
391676,5.948095306408936e+17,process,"[191, 2, , , linux, param-workhorse, root, param-workhorse, kworker/8:1H-events_highpri, ]",1714459377000,"[0.0035663247500539535, 0.09333333333333334, 0.0, 0.0, 0.0, 0.0]"
391677,5.948095306408936e+17,process,"[param-workhorse, 191, , linux, 2, , param-workhorse, kworker/8:1H-events_highpri, , root]",1714459382000,"[0.003564050069631948, 0.09333333333333334, 0.0, 0.0, 0.0, 0.0]"
391678,5.948095306408936e+17,process,"[, root, 191, 2, , param-workhorse, linux, kworker/8:1H-events_highpri, , param-workhorse]",1714459387000,"[0.0035617844142283935, 0.09333333333333334, 0.0, 0.0, 0.0, 0.0]"
391679,5.948095306408936e+17,process,"[, , root, kworker/8:1H-events_highpri, , 191, param-workhorse, linux, param-workhorse, 2]",1714459392000,"[0.003559496644366541, 0.09333333333333334, 0.0, 0.0, 0.0, 0.0]"
391680,5.948095306408936e+17,process,"[kworker/8:1H-events_highpri, , root, param-workhorse, param-workhorse, linux, 191, , 2, ]",1714459397000,"[0.00355724748712075, 0.09333333333333334, 0.0, 0.0, 0.0, 0.0]"
391681,5.948095306408936e+17,process,"[191, , root, 2, linux, , , kworker/8:1H-events_highpri, param-workhorse, param-workhorse]",1714459402000,"[0.0035549982269644175, 0.09333333333333334, 0.0, 0.0, 0.0, 0.0]"
391682,5.948095306408936e+17,process,"[param-workhorse, , , , root, linux, 2, kworker/8:1H-events_highpri, 191, param-workhorse]",1714459407000,"[0.003552747455938301, 0.09333333333333334, 0.0, 0.0, 0.0, 0.0]"
391683,5.948095306408936e+17,process,"[param-workhorse, 191, kworker/8:1H-kblockd, linux, , , , root, param-workhorse, 2]",1714459412000,"[0.0035504865622665266, 0.09333333333333334, 0.0, 0.0, 0.0, 0.0]"
391684,5.948095306408936e+17,process,"[, , linux, 191, 2, root, param-workhorse, kworker/8:1H-events_highpri, , param-workhorse]",1714459417000,"[0.0035482502137264378, 0.09333333333333334, 0.0, 0.0, 0.0, 0.0]"
391685,5.948095306408936e+17,process,"[2, root, param-workhorse, 191, param-workhorse, linux, kworker/8:1H-events_highpri, , , ]",1714459422000,"[0.0035459982862294888, 0.09333333333333334, 0.0, 0.0, 0.0, 0.0]"
391686,5.948095306408936e+17,process,"[191, , root, param-workhorse, , param-workhorse, linux, 2, kworker/8:1H-events_highpri, ]",1714459427000,"[0.0035437454771499017, 0.09333333333333334, 0.0, 0.0, 0.0, 0.0]"
391687,5.948095306408936e+17,process,"[root, linux, 2, , param-workhorse, param-workhorse, 191, kworker/8:1H-events_highpri, , ]",1714459432000,"[0.0035415073079470725, 0.09333333333333334, 0.0, 0.0, 0.0, 0.0]"
391688,5.948095306408936e+17,process,"[kworker/8:1H-events_highpri, 191, 2, param-workhorse, linux, , , root, , param-workhorse]",1714459437000,"[0.003539278903515364, 0.09333333333333334, 0.0, 0.0, 0.0, 0.0]"
391689,5.948095306408936e+17,process,"[191, 2, , kworker/8:1H-kblockd, param-workhorse, param-workhorse, linux, , root, ]",1714459442000,"[0.0035370393069942573, 0.09333333333333334, 0.0, 0.0, 0.0, 0.0]"
391690,5.948095306408936e+17,process,"[kworker/8:1H-kblockd, , linux, 2, param-workhorse, 191, param-workhorse, , , root]",1714459447000,"[0.003534809914262059, 0.09333333333333334, 0.0, 0.0, 0.0, 0.0]"
391691,5.948095306408936e+17,process,"[param-workhorse, 2, , linux, 191, kworker/8:1H-events_highpri, root, , param-workhorse, ]",1714459452000,"[0.003532577837901832, 0.09333333333333334, 0.0, 0.0, 0.0, 0.0]"
391692,5.948095306408936e+17,process,"[param-workhorse, , , , root, kworker/8:1H-events_highpri, linux, 191, 2, param-workhorse]",1714459457000,"[0.0035303359547769965, 0.09333333333333334, 0.0, 0.0, 0.0, 0.0]"
391693,5.948095306408936e+17,process,"[2, param-workhorse, , , 191, param-workhorse, kworker/8:1H-events_highpri, , root, linux]",1714459462000,"[0.0035281355793242734, 0.09333333333333334, 0.0, 0.0, 0.0, 0.0]"
391694,5.948095306408936e+17,process,"[2, param-workhorse, linux, param-workhorse, 191, kworker/8:1H-events_highpri, , root, , ]",1714459467000,"[0.0035259040580947784, 0.09333333333333334, 0.0, 0.0, 0.0, 0.0]"
391695,5.948095306408936e+17,process,"[2, param-workhorse, , root, linux, kworker/8:1H-kblockd, , , param-workhorse, 191]",1714459472000,"[0.0035236838807377923, 0.09333333333333334, 0.0, 0.0, 0.0, 0.0]"
391696,5.948095306408936e+17,process,"[, , , root, param-workhorse, 191, 2, kworker/8:1H-kblockd, param-workhorse, linux]",1714459477000,"[0.0035214731208573877, 0.09333333333333334, 0.0, 0.0, 0.0, 0.0]"
391697,5.948095306408936e+17,process,"[kworker/8:1H-events_highpri, , , linux, param-workhorse, param-workhorse, 191, 2, , root]",1714459482000,"[0.003519257790984141, 0.09333333333333334, 0.0, 0.0, 0.0, 0.0]"
391698,5.948095306408936e+17,process,"[2, 191, kworker/8:1H-kblockd, param-workhorse, linux, , , param-workhorse, root, ]",1714459487000,"[0.003517036988744136, 0.09333333333333334, 0.0, 0.0, 0.0, 0.0]"
391699,5.948095306408936e+17,process,"[, , param-workhorse, 191, kworker/8:1H-kblockd, 2, linux, , param-workhorse, root]",1714459492000,"[0.0035148395495057834, 0.09333333333333334, 0.0, 0.0, 0.0, 0.0]"
391700,5.948095306408936e+17,process,"[kworker/8:1H-events_highpri, , , 2, root, param-workhorse, , param-workhorse, linux, 191]",1714459497000,"[0.0035126408161355884, 0.09333333333333334, 0.0, 0.0, 0.0, 0.0]"
391701,5.948095306408936e+17,process,"[param-workhorse, , , kworker/8:1H-events_highpri, 191, root, linux, 2, , param-workhorse]",1714459502000,"[0.0035104305783805185, 0.09333333333333334, 0.0, 0.0, 0.0, 0.0]"
391702,5.948095306408936e+17,process,"[2, kworker/8:1H-events_highpri, , linux, , param-workhorse, 191, root, param-workhorse, ]",1714459507000,"[0.003508241649348725, 0.09333333333333334, 0.0, 0.0, 0.0, 0.0]"
391703,5.948095306408936e+17,process,"[, , root, param-workhorse, linux, 2, kworker/8:1H-events_highpri, param-workhorse, 191, ]",1714459512000,"[0.0035060333373948625, 0.09333333333333334, 0.0, 0.0, 0.0, 0.0]"
391704,5.948095306408936e+17,process,"[2, , , root, linux, 191, kworker/8:1H-events_highpri, , param-workhorse, param-workhorse]",1714459517000,"[0.0035038408849007254, 0.09333333333333334, 0.0, 0.0, 0.0, 0.0]"
391705,5.948095306408936e+17,process,"[param-workhorse, 191, kworker/8:1H-kblockd, , root, param-workhorse, 2, , linux, ]",1714459522000,"[0.0035016531001541657, 0.09333333333333334, 0.0, 0.0, 0.0, 0.0]"
391706,5.948095306408936e+17,process,"[param-workhorse, root, kworker/8:1H-kblockd, , , , linux, param-workhorse, 191, 2]",1714459527000,"[0.003499471051944016, 0.09333333333333334, 0.0, 0.0, 0.0, 0.0]"
391707,5.948095306408936e+17,process,"[param-workhorse, kworker/8:1H-events_highpri, , , 2, , linux, param-workhorse, 191, root]",1714459532000,"[0.0034972616446742964, 0.09333333333333334, 0.0, 0.0, 0.0, 0.0]"
391708,5.948095306408936e+17,process,"[, param-workhorse, 191, 2, kworker/8:1H-events_highpri, root, linux, , , param-workhorse]",1714459537000,"[0.0034950996110168276, 0.09333333333333334, 0.0, 0.0, 0.0, 0.0]"
391709,5.948095306408936e+17,process,"[linux, param-workhorse, 2, , 191, param-workhorse, root, , kworker/8:1H-events_highpri, ]",1714459542000,"[0.003492913079000592, 0.09333333333333334, 0.0, 0.0, 0.0, 0.0]"
391710,5.948095306408936e+17,process,"[param-workhorse, kworker/8:1H-events_highpri, , param-workhorse, 191, 2, , linux, , root]",1714459547000,"[0.0, 0.0, 0.0034907371627015777, 0.09333333333333334, 0.0, 0.0]"
391711,5.948095306408936e+17,process,"[root, param-workhorse, linux, param-workhorse, kworker/8:1H-events_highpri, 191, , , , 2]",1714459552000,"[0.0, 0.0, 0.0, 0.0036131540718257146, 0.09666666666666666, 0.0]"
391712,5.948095306408936e+17,process,"[linux, 191, 2, , param-workhorse, kworker/8:1H-events_highpri, , , param-workhorse, root]",1714459557000,"[0.0, 0.0, 0.0, 0.0036109109975904, 0.09666666666666666, 0.0]"
391713,5.948095306408936e+17,process,"[, , param-workhorse, param-workhorse, 191, 2, kworker/8:1H-events_highpri, , root, linux]",1714459562000,"[0.0, 0.0, 0.0, 0.0036086597642057227, 0.09666666666666666, 0.0]"
391714,5.948095306408936e+17,process,"[kworker/8:1H-events_highpri, , param-workhorse, param-workhorse, 191, linux, 2, , root, ]",1714459567000,"[0.0, 0.0, 0.0, 0.003606416263761972, 0.09666666666666666, 0.0]"
391715,5.948095306408936e+17,process,"[kworker/8:1H-events_highpri, param-workhorse, 2, linux, param-workhorse, root, , 191, , ]",1714459572000,"[0.0, 0.0, 0.0, 0.003604180313605256, 0.09666666666666666, 0.0]"
391716,5.948095306408936e+17,process,"[, param-workhorse, , param-workhorse, 191, , 2, kworker/8:1H-events_highpri, root, linux]",1714459577000,"[0.0, 0.0, 0.0, 0.003601939432241257, 0.09666666666666666, 0.0]"
391717,5.948095306408936e+17,process,"[root, , , kworker/8:1H-kblockd, linux, param-workhorse, param-workhorse, 191, 2, ]",1714459582000,"[0.0, 0.0, 0.0, 0.003599705430393611, 0.09666666666666666, 0.0]"
391718,5.948095306408936e+17,process,"[2, , , root, linux, 191, param-workhorse, kworker/8:1H-kblockd, param-workhorse, ]",1714459587000,"[0.0, 0.0, 0.0, 0.0035974600324923706, 0.09666666666666666, 0.0]"
391719,5.948095306408936e+17,process,"[, , param-workhorse, 2, param-workhorse, linux, 191, kworker/8:1H-kblockd, root, ]",1714459592000,"[0.0, 0.0, 0.0, 0.0035952388609423857, 0.09666666666666666, 0.0]"
391720,5.948095306408936e+17,process,"[, , 2, param-workhorse, kworker/8:1H-events_highpri, , 191, root, param-workhorse, linux]",1714459597000,"[0.0, 0.0, 0.0, 0.003593011494176281, 0.09666666666666666, 0.0]"
391721,5.948095306408936e+17,process,"[2, kworker/8:1H-events_highpri, , , , root, param-workhorse, 191, linux, param-workhorse]",1714459602000,"[0.0, 0.0, 0.0, 0.003590791677438544, 0.09666666666666666, 0.0]"
391722,5.948095306408936e+17,process,"[param-workhorse, linux, , , param-workhorse, 191, kworker/8:1H-events_highpri, 2, , root]",1714459607000,"[0.0, 0.0, 0.0, 0.0035885728000774443, 0.09666666666666666, 0.0]"
391723,5.948095306408936e+17,process,"[, param-workhorse, param-workhorse, kworker/8:1H-events_highpri, linux, , root, 191, 2, ]",1714459612000,"[0.0, 0.0, 0.0, 0.0035863403485643847, 0.09666666666666666, 0.0]"
391724,5.948095306408936e+17,process,"[kworker/8:1H-events_highpri, , linux, param-workhorse, 191, 2, , , root, param-workhorse]",1714459617000,"[0.0, 0.0, 0.0, 0.0035841281474149446, 0.09666666666666666, 0.0]"
391725,5.948095306408936e+17,process,"[, , param-workhorse, linux, kworker/8:1H-kblockd, 191, root, param-workhorse, 2, ]",1714459622000,"[0.0, 0.0, 0.0, 0.0035819200546149594, 0.09666666666666666, 0.0]"
391726,5.948095306408936e+17,process,"[, kworker/8:1H-events_highpri, linux, param-workhorse, param-workhorse, 191, , root, 2, ]",1714459627000,"[0.0, 0.0, 0.0, 0.0035796925592099043, 0.09666666666666666, 0.0]"
